Web Search interest: ebola
Belize; United States
Past 12 months

Interest over time
Week,Belize,United States
2013-10-27 - 2013-11-02,0,0
2013-11-03 - 2013-11-09,0,0
2013-11-10 - 2013-11-16,0,0
2013-11-17 - 2013-11-23,0,0
2013-11-24 - 2013-11-30,0,0
2013-12-01 - 2013-12-07,0,0
2013-12-08 - 2013-12-14,0,0
2013-12-15 - 2013-12-21,0,0
2013-12-22 - 2013-12-28,0,0
2013-12-29 - 2014-01-04,0,0
2014-01-05 - 2014-01-11,0,0
2014-01-12 - 2014-01-18,0,0
2014-01-19 - 2014-01-25,0,0
2014-01-26 - 2014-02-01,0,0
2014-02-02 - 2014-02-08,0,0
2014-02-09 - 2014-02-15,0,0
2014-02-16 - 2014-02-22,0,0
2014-02-23 - 2014-03-01,0,0
2014-03-02 - 2014-03-08,0,0
2014-03-09 - 2014-03-15,0,0
2014-03-16 - 2014-03-22,0,0
2014-03-23 - 2014-03-29,0,0
2014-03-30 - 2014-04-05,0,0
2014-04-06 - 2014-04-12,0,0
2014-04-13 - 2014-04-19,0,0
2014-04-20 - 2014-04-26,0,0
2014-04-27 - 2014-05-03,0,0
2014-05-04 - 2014-05-10,0,0
2014-05-11 - 2014-05-17,0,0
2014-05-18 - 2014-05-24,0,0
2014-05-25 - 2014-05-31,0,0
2014-06-01 - 2014-06-07,0,0
2014-06-08 - 2014-06-14,0,0
2014-06-15 - 2014-06-21,0,0
2014-06-22 - 2014-06-28,0,0
2014-06-29 - 2014-07-05,0,0
2014-07-06 - 2014-07-12,0,0
2014-07-13 - 2014-07-19,0,0
2014-07-20 - 2014-07-26,0,0
2014-07-27 - 2014-08-02,7,6
2014-08-03 - 2014-08-09,10,8
2014-08-10 - 2014-08-16,0,2
2014-08-17 - 2014-08-23,0,2
2014-08-24 - 2014-08-30,0,1
2014-08-31 - 2014-09-06,0,1
2014-09-07 - 2014-09-13,0,1
2014-09-14 - 2014-09-20,0,1
2014-09-21 - 2014-09-27,0,1
2014-09-28 - 2014-10-04,12,16
2014-10-05 - 2014-10-11,30,18
2014-10-12 - 2014-10-18,100,28
2014-10-19 - 2014-10-25,62,14


Top subregions for Belize
Subregion,Belize
Belize,100
Cayo,0
Corozal,0
Orange Walk,0
Stann Creek,0
Toledo,0

Top subregions for United States
Subregion,United States
District of Columbia,100
Oklahoma,98
Texas,79
Hawaii,75
Virginia,74
Kentucky,63
Louisiana,61
Georgia,60
Alabama,57
Ohio,56
Maryland,56
Arkansas,54
New York,54
South Carolina,53
South Dakota,53
Massachusetts,52
West Virginia,52
Illinois,51
Nebraska,51
Delaware,50
Maine,50
Pennsylvania,50
Tennessee,50
Wyoming,50
Florida,49
Washington,49
North Carolina,49
California,49
Rhode Island,49
Missouri,49
Michigan,49
Alaska,49
Kansas,49
Colorado,49
Montana,48
North Dakota,48
New Mexico,48
New Jersey,47
Wisconsin,47
Minnesota,46
Arizona,46
Connecticut,45
Indiana,45
Nevada,45
Vermont,44
Iowa,42
New Hampshire,42
Mississippi,41
Utah,41
Idaho,40
Oregon,28


Top cities for Belize
City,Belize
Belize City,100

Top cities for United States
City,United States
Goldsby,100
Richardson,55
Augusta,32
Grapevine,29
Fresno,28
Brookneal,26
Washington,22
Leesburg,21
Honolulu,21
Dallas,16
Westland,16
New Orleans,15
Louisville,15
Alexandria,15
Houston,14



Top searches for Belize
ebola virus,100

Top searches for United States
virus ebola,100
ebola symptoms,45
ebola outbreak,40
what is ebola,30
us ebola,30
ebola news,25
ebola in us,20
ebola dallas,15
texas ebola,15
ebola 2014,15
symptoms of ebola,15
ebola patient,10
africa,10
ebola africa,10
ebola cdc,10
cdc,10
ebola spread,10
ebola cases,10
ebola usa,10
airborne ebola,5
ebola disease,5
ebola zombie,5
ebola nurse,5
ebola map,5
ebola cure,5
ebola virus symptoms,5
cnn ebola,5
ebola in texas,5
ebola in africa,5
ebola patients,5
ebola update,5
ebola in dallas,5
ebola virus outbreak,5
ebola outbreak 2014,5
ebola in usa,5
ebola vaccine,5
ebola new york,5
liberia ebola,5
ebola united states,5
nigeria ebola,5
is ebola airborne,5
ebola pictures,5
ebola treatment,5
ebola ohio,5
cure for ebola,5
ebola victims,5
ebola facts,5
signs of ebola,5
ebola countries,5
ebola in america,5



Rising searches for Belize
ebola virus,Breakout

Rising searches for United States
ebola 2014,Breakout
ebola dallas,Breakout
texas ebola,Breakout
ebola patient,+700%
ebola news,+450%
ebola cases,+400%
ebola usa,+300%
us ebola,+300%
ebola in us,+250%
airborne ebola,+140%



