Web Search interest: ebola
Algeria; United States
Past 12 months

Interest over time
Week,Algeria,United States
2013-10-27 - 2013-11-02,0,0
2013-11-03 - 2013-11-09,0,0
2013-11-10 - 2013-11-16,0,0
2013-11-17 - 2013-11-23,0,0
2013-11-24 - 2013-11-30,0,0
2013-12-01 - 2013-12-07,0,0
2013-12-08 - 2013-12-14,0,0
2013-12-15 - 2013-12-21,0,0
2013-12-22 - 2013-12-28,0,0
2013-12-29 - 2014-01-04,0,0
2014-01-05 - 2014-01-11,0,0
2014-01-12 - 2014-01-18,0,0
2014-01-19 - 2014-01-25,0,0
2014-01-26 - 2014-02-01,0,0
2014-02-02 - 2014-02-08,0,0
2014-02-09 - 2014-02-15,0,0
2014-02-16 - 2014-02-22,0,0
2014-02-23 - 2014-03-01,0,0
2014-03-02 - 2014-03-08,0,0
2014-03-09 - 2014-03-15,0,0
2014-03-16 - 2014-03-22,0,0
2014-03-23 - 2014-03-29,0,1
2014-03-30 - 2014-04-05,0,1
2014-04-06 - 2014-04-12,1,1
2014-04-13 - 2014-04-19,0,1
2014-04-20 - 2014-04-26,0,1
2014-04-27 - 2014-05-03,0,0
2014-05-04 - 2014-05-10,0,0
2014-05-11 - 2014-05-17,0,0
2014-05-18 - 2014-05-24,0,0
2014-05-25 - 2014-05-31,0,0
2014-06-01 - 2014-06-07,0,0
2014-06-08 - 2014-06-14,0,0
2014-06-15 - 2014-06-21,0,0
2014-06-22 - 2014-06-28,0,1
2014-06-29 - 2014-07-05,0,1
2014-07-06 - 2014-07-12,0,0
2014-07-13 - 2014-07-19,0,0
2014-07-20 - 2014-07-26,0,1
2014-07-27 - 2014-08-02,1,22
2014-08-03 - 2014-08-09,2,27
2014-08-10 - 2014-08-16,3,8
2014-08-17 - 2014-08-23,2,7
2014-08-24 - 2014-08-30,1,4
2014-08-31 - 2014-09-06,2,5
2014-09-07 - 2014-09-13,1,4
2014-09-14 - 2014-09-20,1,5
2014-09-21 - 2014-09-27,1,5
2014-09-28 - 2014-10-04,1,57
2014-10-05 - 2014-10-11,3,63
2014-10-12 - 2014-10-18,5,100
2014-10-19 - 2014-10-25,5,50


Top subregions for Algeria
Subregion,Algeria
Algiers,100
Oran,72
Adrar,0
Chlef,0
Laghouat,0
Oum El Bouaghi,0
Batna,0
Béjaïa,0
Biskra,0
Béchar,0
Blida,0
Bouira,0
Tamanrasset,0
Tebessa,0
Tlemcen,0
Tiaret,0
Tizi Ouzou,0
Djelfa,0
Jijel,0
Setif,0
Saida Province,0
Skikda,0
Sidi-Bel-Abbes,0
Annaba,0
Guelma,0
Constantine,0
Medea,0
Mostaganem,0
M'Sila,0
Mascara,0
Ouargla,0
El Bayadh,0
Illizi,0
Bordj Bou Arreridj,0
Boumerdes,0
El Tarf,0
Tindouf,0
Tissemsilt,0
El Oued,0
Khenchela Province,0
Souk Ahras,0
Tipasa,0
Mila,0
Aïn Defla,0
Naâma Province,0
Aïn Témouchent Province,0
Ghardaïa Province,0
Relizane,0

Top subregions for United States
Subregion,United States
District of Columbia,100
Oklahoma,96
Texas,77
Hawaii,72
Virginia,71
Kentucky,61
Louisiana,60
Georgia,59
Ohio,55
Alabama,55
Maryland,55
Arkansas,52
South Carolina,52
New York,51
Massachusetts,51
Illinois,51
West Virginia,51
Wyoming,50
South Dakota,50
Nebraska,49
North Carolina,49
Maine,49
Delaware,49
Florida,48
Washington,48
Missouri,48
Rhode Island,48
California,48
Montana,48
Michigan,48
Pennsylvania,48
Colorado,48
Kansas,48
Tennessee,47
North Dakota,47
New Jersey,47
New Mexico,46
Wisconsin,46
Arizona,46
Alaska,45
Minnesota,45
Indiana,44
Connecticut,44
Vermont,44
Nevada,44
Iowa,41
New Hampshire,41
Mississippi,40
Idaho,40
Utah,39
Oregon,28


Top cities for Algeria
City,Algeria
El Mouradia,100
Alger Centre,16
Oran,16
Setif,15
Constantine,13

Top cities for United States
City,United States
Goldsby,100
Richardson,54
Augusta,32
Grapevine,29
Fresno,28
Brookneal,26
Washington,22
Leesburg,21
Honolulu,21
Dallas,17
New Orleans,15
Alexandria,15
Houston,14
Boston,14
Minneapolis,13



Top searches for Algeria
ebola virus,100

Top searches for United States
ebola virus,100
ebola symptoms,45
ebola outbreak,40
what is ebola,30
us ebola,30
ebola news,25
ebola in us,20
ebola dallas,15
texas ebola,15
ebola 2014,15
symptoms of ebola,15
ebola patient,10
ebola africa,10
cdc,10
ebola cdc,10
ebola spread,10
ebola usa,10
ebola cases,10
ebola disease,10
ebola airborne,5
ebola nurse,5
ebola zombie,5
ebola map,5
ebola virus symptoms,5
ebola cure,5
ebola in texas,5
cnn ebola,5
ebola in africa,5
ebola patients,5
ebola update,5
ebola in dallas,5
ebola virus outbreak,5
ebola outbreak 2014,5
ebola in usa,5
ebola vaccine,5
liberia ebola,5
ebola new york,5
ebola united states,5
nigeria ebola,5
is ebola airborne,5
ebola pictures,5
cure for ebola,5
ebola treatment,5
ebola ohio,5
ebola victims,5
signs of ebola,5
ebola transmission,5
ebola facts,5
ebola in america,5
ebola atlanta,5




Rising searches for United States
ebola 2014,Breakout
ebola dallas,Breakout
ebola nurse,Breakout
texas ebola,+1,050%
ebola patient,+600%
ebola news,+400%
ebola usa,+350%
ebola zombie,+350%
us ebola,+350%
ebola in us,+300%



